weight,status,num_return,pat_return,ret_delta,num_sharpe,pat_sharpe,sharpe_delta,num_sortino,pat_sortino,sortino_delta,num_maxdd,pat_maxdd,maxdd_delta,num_trades,pat_trades,improved
0.05,ok,0.8474044816784225,0.8474044816784225,0.0,0.09314888391265547,0.09314888391265547,0.0,0.14563941241581094,0.14563941241581094,0.0,-7.545578967220601,-7.545578967220601,0.0,7,7,False
0.1,ok,0.8474044816784225,0.8474044816784225,0.0,0.09314888391265547,0.09314888391265547,0.0,0.14563941241581094,0.14563941241581094,0.0,-7.545578967220601,-7.545578967220601,0.0,7,7,False
0.2,ok,0.8474044816784225,0.8474044816784225,0.0,0.09314888391265547,0.09314888391265547,0.0,0.14563941241581094,0.14563941241581094,0.0,-7.545578967220601,-7.545578967220601,0.0,7,7,False
